provider_id,provider_claim_count,provider_avg_claim,provider_total_revenue,provider_rejection_rate,provider_unique_patients,specialty,specialty_avg_claim,provider_vs_specialty_ratio,freq_provider_claim_count,spec_mean_freq,claim_freq_z,spec_mean_claim,spec_std_claim,billing_z,dup_rate,provider_risk_score
1004,49,28555.89686753966,1399238.9465094435,0.32653061224489793,49,Dermatologist,25674.761146186924,1.1122,49,39.923474663909,0.2273480806092317,25674.761146186924,16796.2128266315,0.17153484247261422,0.0,0.2573
1005,37,24950.972972972973,923186.0,0.21621621621621623,37,Orthopedic,25764.38971239332,0.9684,37,40.343503937007874,0.0,25764.38971239332,16909.670079845368,0.0,0.0,0.0649
1006,31,24985.25610510736,774542.9392583282,0.1935483870967742,31,Cardiologist,26009.805059492865,0.9606,31,40.200208550573514,0.0,26009.805059492865,17071.01339448855,0.0,0.0,0.0581
1007,30,21870.933333333334,656128.0,0.06666666666666667,30,Orthopedic,25764.38971239332,0.8489,30,40.343503937007874,0.0,25764.38971239332,16909.670079845368,0.0,0.0,0.02
1008,38,25299.684210526317,961388.0,0.23684210526315788,38,Dermatologist,25674.761146186924,0.9854,38,39.923474663909,0.0,25674.761146186924,16796.2128266315,0.0,0.0,0.0711
1009,34,25054.529411764706,851854.0,0.2647058823529412,34,Cardiologist,26009.805059492865,0.9633,34,40.200208550573514,0.0,26009.805059492865,17071.01339448855,0.0,0.0,0.0794
1010,38,27604.394736842107,1048967.0,0.15789473684210525,38,Cardiologist,26009.805059492865,1.0613,38,40.200208550573514,0.0,26009.805059492865,17071.01339448855,0.09340919841724583,0.0,0.0708
1011,48,31047.667624061465,1490288.0459549504,0.125,47,General Practitioner,25722.534270358356,1.207,48,39.62075654704171,0.21148620529266318,25722.534270358356,16968.936701951054,0.31381656065054664,0.0,0.2245
1012,33,26337.0,869121.0,0.3939393939393939,33,General Practitioner,25722.534270358356,1.0239,33,39.62075654704171,0.0,25722.534270358356,16968.936701951054,0.03621120995583621,0.0,0.1273
1013,39,28452.871794871793,1109662.0,0.10256410256410256,39,Orthopedic,25764.38971239332,1.1043,39,40.343503937007874,0.0,25764.38971239332,16909.670079845368,0.15899080643110086,0.0,0.0707
1014,54,25218.462962962964,1361797.0,0.16666666666666666,54,Cardiologist,26009.805059492865,0.9696,54,40.200208550573514,0.3432766134052708,26009.805059492865,17071.01339448855,0.0,0.0,0.2256
1015,32,29027.49317725769,928879.781672246,0.3125,32,General Practitioner,25722.534270358356,1.1285,32,39.62075654704171,0.0,25722.534270358356,16968.936701951054,0.19476523278676242,0.0,0.1426
1016,36,26702.333333333332,961284.0,0.19444444444444445,36,Cardiologist,26009.805059492865,1.0266,36,40.200208550573514,0.0,26009.805059492865,17071.01339448855,0.040567496365743194,0.0,0.0685
1017,41,24553.365853658535,1006688.0,0.17073170731707318,41,Cardiologist,26009.805059492865,0.944,41,40.200208550573514,0.019895206474372283,26009.805059492865,17071.01339448855,0.0,0.0,0.0614
1018,38,30866.190283606706,1172915.2307770548,0.2631578947368421,38,Oncologist,25802.00088163184,1.1963,38,39.92599805258033,0.0,25802.00088163184,16860.811939533574,0.3003526413873849,0.0,0.1543
1019,35,21257.085714285713,743998.0,0.34285714285714286,35,General Practitioner,25722.534270358356,0.8264,35,39.62075654704171,0.0,25722.534270358356,16968.936701951054,0.0,0.0,0.1029
1020,45,27799.050257788196,1250957.2616004688,0.17777777777777778,45,General Practitioner,25722.534270358356,1.0807,45,39.62075654704171,0.13576831746187173,25722.534270358356,16968.936701951054,0.12237160311824884,0.0,0.1535
1021,29,24361.379310344826,706480.0,0.2413793103448276,29,General Practitioner,25722.534270358356,0.9471,29,39.62075654704171,0.0,25722.534270358356,16968.936701951054,0.0,0.0,0.0724
1022,43,23770.441860465115,1022129.0,0.20930232558139536,43,Oncologist,25802.00088163184,0.9213,43,39.92599805258033,0.07699248853770359,25802.00088163184,16860.811939533574,0.0,0.0,0.1022
1023,36,24094.777777777777,867412.0,0.2222222222222222,36,Dermatologist,25674.761146186924,0.9385,36,39.923474663909,0.0,25674.761146186924,16796.2128266315,0.0,0.0,0.0667
1024,37,23754.91891891892,878932.0,0.2972972972972973,37,Oncologist,25802.00088163184,0.9207,37,39.92599805258033,0.0,25802.00088163184,16860.811939533574,0.0,0.0,0.0892
1025,39,25436.53846153846,992025.0,0.1794871794871795,39,Dermatologist,25674.761146186924,0.9907,39,39.923474663909,0.0,25674.761146186924,16796.2128266315,0.0,0.0,0.0538
1026,34,31725.30853746752,1078660.4902738957,0.20588235294117646,34,Orthopedic,25764.38971239332,1.2314,34,40.343503937007874,0.0,25764.38971239332,16909.670079845368,0.35251538302802365,0.0,0.1503
1027,49,20158.428571428572,987763.0,0.20408163265306123,49,General Practitioner,25722.534270358356,0.7837,49,39.62075654704171,0.23672550123626035,25722.534270358356,16968.936701951054,0.0,0.0,0.1823
1028,39,21939.153846153848,855627.0,0.1282051282051282,39,Dermatologist,25674.761146186924,0.8545,39,39.923474663909,0.0,25674.761146186924,16796.2128266315,0.0,0.0,0.0385
1029,34,26212.235294117647,891216.0,0.17647058823529413,34,Cardiologist,26009.805059492865,1.0078,34,40.200208550573514,0.0,26009.805059492865,17071.01339448855,0.011858126400986704,0.0,0.0559
1030,36,26184.694444444445,942649.0,0.25,36,Dermatologist,25674.761146186924,1.0199,36,39.923474663909,0.0,25674.761146186924,16796.2128266315,0.03036001648234587,0.0,0.0826
1031,30,24043.366666666665,721301.0,0.26666666666666666,30,Dermatologist,25674.761146186924,0.9365,30,39.923474663909,0.0,25674.761146186924,16796.2128266315,0.0,0.0,0.08
1032,39,24846.23076923077,969003.0,0.1282051282051282,39,Cardiologist,26009.805059492865,0.9553,39,40.200208550573514,0.0,26009.805059492865,17071.01339448855,0.0,0.0,0.0385
1033,41,27298.19512195122,1119226.0,0.21951219512195122,41,Orthopedic,25764.38971239332,1.0595,41,40.343503937007874,0.016272658518139013,25764.38971239332,16909.670079845368,0.09070581521197398,0.0,0.0969
1034,37,24039.972972972973,889479.0,0.32432432432432434,37,General Practitioner,25722.534270358356,0.9346,37,39.62075654704171,0.0,25722.534270358356,16968.936701951054,0.0,0.0,0.0973
1035,39,23538.97435897436,918020.0,0.1282051282051282,39,Oncologist,25802.00088163184,0.9123,39,39.92599805258033,0.0,25802.00088163184,16860.811939533574,0.0,0.0,0.0385
1036,36,27551.694444444445,991861.0,0.2222222222222222,36,Orthopedic,25764.38971239332,1.0694,36,40.343503937007874,0.0,25764.38971239332,16909.670079845368,0.10569719714291843,0.0,0.0932
1037,37,23825.486486486487,881543.0,0.2972972972972973,37,Oncologist,25802.00088163184,0.9234,37,39.92599805258033,0.0,25802.00088163184,16860.811939533574,0.0,0.0,0.0892
1038,43,25576.306533618623,1099781.1809456008,0.23255813953488372,43,Oncologist,25802.00088163184,0.9913,43,39.92599805258033,0.07699248853770359,25802.00088163184,16860.811939533574,0.0,0.0,0.1092
1039,35,26530.085714285713,928553.0,0.11428571428571428,35,Orthopedic,25764.38971239332,1.0297,35,40.343503937007874,0.0,25764.38971239332,16909.670079845368,0.045281545901065555,0.0,0.0457
1040,43,23859.830822362277,1025972.7253615779,0.3023255813953488,43,Dermatologist,25674.761146186924,0.9293,43,39.923474663909,0.0770605605346319,25674.761146186924,16796.2128266315,0.0,0.0,0.1301
1041,44,25504.969035178354,1122218.6375478476,0.25,44,Orthopedic,25764.38971239332,0.9899,44,40.343503937007874,0.09063407255605162,25764.38971239332,16909.670079845368,0.0,0.0,0.1214
1042,46,27415.565217391304,1261116.0,0.2608695652173913,46,Oncologist,25802.00088163184,1.0625,46,39.92599805258033,0.15213149936591547,25802.00088163184,16860.811939533574,0.09569908860534389,0.0,0.1801
1043,40,22089.325,883573.0,0.275,40,Orthopedic,25764.38971239332,0.8574,40,40.343503937007874,0.0,25764.38971239332,16909.670079845368,0.0,0.0,0.0825
1044,43,22363.06976744186,961612.0,0.09302325581395349,43,Cardiologist,26009.805059492865,0.8598,43,40.200208550573514,0.06964619215604897,26009.805059492865,17071.01339448855,0.0,0.0,0.0635
1045,51,25963.843137254902,1324156.0,0.0784313725490196,50,Dermatologist,25674.761146186924,1.0113,51,39.923474663909,0.2774439206340983,25674.761146186924,16796.2128266315,0.017211141228790566,0.0,0.1698
1046,40,29808.27016197184,1192330.8064788736,0.175,40,Dermatologist,25674.761146186924,1.161,40,39.923474663909,0.0019168004973320013,25674.761146186924,16796.2128266315,0.24609768037893429,0.0,0.1153
1047,50,24426.0971525844,1221304.85762922,0.2,50,Oncologist,25802.00088163184,0.9467,50,39.92599805258033,0.25231684713686464,25802.00088163184,16860.811939533574,0.0,0.0,0.1891
1048,40,28974.039951628463,1158961.5980651386,0.15,40,Dermatologist,25674.761146186924,1.1285,40,39.923474663909,0.0019168004973320013,25674.761146186924,16796.2128266315,0.19642992378676674,0.0,0.0953
1049,46,27535.521739130436,1266634.0,0.13043478260869565,46,Oncologist,25802.00088163184,1.0672,46,39.92599805258033,0.15213149936591547,25802.00088163184,16860.811939533574,0.10281360492693749,0.0,0.1428
1050,34,29302.029411764706,996269.0,0.23529411764705882,34,Cardiologist,26009.805059492865,1.1266,34,40.200208550573514,0.0,26009.805059492865,17071.01339448855,0.19285465228061685,0.0,0.119
1051,33,27524.696969696968,908315.0,0.2727272727272727,33,Oncologist,25802.00088163184,1.0668,33,39.92599805258033,0.0,25802.00088163184,16860.811939533574,0.10217159732538854,0.0,0.1075
1052,43,30306.164520440634,1303165.0743789473,0.23255813953488372,43,Cardiologist,26009.805059492865,1.1652,43,40.200208550573514,0.06964619215604897,26009.805059492865,17071.01339448855,0.2516757126050213,0.0,0.1686
1053,44,25289.602850696047,1112742.525430626,0.18181818181818182,44,Cardiologist,26009.805059492865,0.9723,44,40.200208550573514,0.09452168499688733,26009.805059492865,17071.01339448855,0.0,0.0,0.1029
1054,37,28864.030846478287,1067969.1413196966,0.10810810810810811,37,Dermatologist,25674.761146186924,1.1242,37,39.923474663909,0.0,25674.761146186924,16796.2128266315,0.1898802863008836,0.0,0.0801
1055,42,25379.54761904762,1065941.0,0.23809523809523808,42,Dermatologist,25674.761146186924,0.9885,42,39.923474663909,0.0520126405221986,25674.761146186924,16796.2128266315,0.0,0.0,0.098
1056,43,35200.61158053076,1513626.297962823,0.18604651162790697,43,Oncologist,25802.00088163184,1.3643,43,39.92599805258033,0.07699248853770359,25802.00088163184,16860.811939533574,0.5574233751378238,0.0,0.2351
1057,45,28088.176087272117,1263967.9239272452,0.28888888888888886,45,Oncologist,25802.00088163184,1.0886,45,39.92599805258033,0.1270851624231782,25802.00088163184,16860.811939533574,0.135591050646848,0.0,0.1857
1058,40,22143.325,885733.0,0.125,40,Dermatologist,25674.761146186924,0.8625,40,39.923474663909,0.0019168004973320013,25674.761146186924,16796.2128266315,0.0,0.0,0.0385
1059,43,19817.171105831345,852138.3575507478,0.13953488372093023,43,Oncologist,25802.00088163184,0.768,43,39.92599805258033,0.07699248853770359,25802.00088163184,16860.811939533574,0.0,0.0,0.0813
1060,44,22751.914934339384,1001084.2571109328,0.13636363636363635,44,Orthopedic,25764.38971239332,0.8831,44,40.343503937007874,0.09063407255605162,25764.38971239332,16909.670079845368,0.0,0.0,0.0873
1061,42,24296.413349336624,1020449.3606721383,0.2619047619047619,42,Oncologist,25802.00088163184,0.9416,42,39.92599805258033,0.051946151594966294,25802.00088163184,16860.811939533574,0.0,0.0,0.1051
1062,37,23973.08108108108,887004.0,0.21621621621621623,37,Orthopedic,25764.38971239332,0.9305,37,40.343503937007874,0.0,25764.38971239332,16909.670079845368,0.0,0.0,0.0649
1063,48,26969.772904458805,1294549.0994140226,0.1875,48,Oncologist,25802.00088163184,1.0453,48,39.92599805258033,0.20222417325139005,25802.00088163184,16860.811939533574,0.06925953667088164,0.0,0.1771
1064,40,24278.475033807015,971139.0013522806,0.2,40,Orthopedic,25764.38971239332,0.9423,40,40.343503937007874,0.0,25764.38971239332,16909.670079845368,0.0,0.0,0.06
1065,40,31056.934433552167,1242277.3773420868,0.2,40,Cardiologist,26009.805059492865,1.194,40,40.200208550573514,0.0,26009.805059492865,17071.01339448855,0.2956549360853287,0.0,0.1342
1066,39,28328.615384615383,1104816.0,0.2564102564102564,39,General Practitioner,25722.534270358356,1.1013,39,39.62075654704171,0.0,25722.534270358356,16968.936701951054,0.15357951768170516,0.0,0.1155
1067,40,25431.15,1017246.0,0.1,40,Oncologist,25802.00088163184,0.9856,40,39.92599805258033,0.001853477709491712,25802.00088163184,16860.811939533574,0.0,0.0,0.0309
1068,38,24426.78947368421,928218.0,0.13157894736842105,38,Oncologist,25802.00088163184,0.9467,38,39.92599805258033,0.0,25802.00088163184,16860.811939533574,0.0,0.0,0.0395
1069,42,29298.21191739923,1230524.9005307676,0.09523809523809523,42,Cardiologist,26009.805059492865,1.1264,42,40.200208550573514,0.04477069931521063,26009.805059492865,17071.01339448855,0.19263102792526896,0.0,0.0998
1070,36,32091.03411217356,1155277.2280382481,0.08333333333333333,36,Dermatologist,25674.761146186924,1.2499,36,39.923474663909,0.0,25674.761146186924,16796.2128266315,0.3820071245949689,0.0,0.1209
1071,42,21736.666666666668,912940.0,0.21428571428571427,42,Dermatologist,25674.761146186924,0.8466,42,39.923474663909,0.0520126405221986,25674.761146186924,16796.2128266315,0.0,0.0,0.0909
1072,39,25077.51282051282,978023.0,0.1282051282051282,39,Dermatologist,25674.761146186924,0.9767,39,39.923474663909,0.0,25674.761146186924,16796.2128266315,0.0,0.0,0.0385
1073,38,23985.07894736842,911433.0,0.23684210526315788,38,Cardiologist,26009.805059492865,0.9222,38,40.200208550573514,0.0,26009.805059492865,17071.01339448855,0.0,0.0,0.0711
1074,42,22295.809523809523,936424.0,0.23809523809523808,42,General Practitioner,25722.534270358356,0.8668,42,39.62075654704171,0.060050429631080295,25722.534270358356,16968.936701951054,0.0,0.0,0.1022
1075,49,26691.816326530614,1307899.0,0.20408163265306123,49,Dermatologist,25674.761146186924,1.0396,49,39.923474663909,0.2273480806092317,25674.761146186924,16796.2128266315,0.0605526490311603,0.0,0.1927
1076,38,25347.317089897526,963198.049416106,0.2631578947368421,38,Dermatologist,25674.761146186924,0.9872,38,39.923474663909,0.0,25674.761146186924,16796.2128266315,0.0,0.0,0.0789
1077,33,26573.727272727272,876933.0,0.09090909090909091,33,Oncologist,25802.00088163184,1.0299,33,39.92599805258033,0.0,25802.00088163184,16860.811939533574,0.045770416861477675,0.0,0.0388
1078,48,26905.8125,1291479.0,0.125,48,Cardiologist,26009.805059492865,1.0344,48,40.200208550573514,0.19402365636024071,26009.805059492865,17071.01339448855,0.05248706797901145,0.0,0.1499
1079,32,30137.171223916444,964389.4791653262,0.1875,32,Cardiologist,26009.805059492865,1.1587,32,40.200208550573514,0.0,26009.805059492865,17071.01339448855,0.24177628293327436,0.0,0.1169
1080,49,22332.918367346938,1094313.0,0.16326530612244897,49,Orthopedic,25764.38971239332,0.8668,49,40.343503937007874,0.2145697626192393,25764.38971239332,16909.670079845368,0.0,0.0,0.1588
1081,39,25513.97336449385,995044.9612152602,0.15384615384615385,39,Oncologist,25802.00088163184,0.9888,39,39.92599805258033,0.0,25802.00088163184,16860.811939533574,0.0,0.0,0.0462
1082,55,30098.17182378167,1655399.4503079918,0.2545454545454545,55,Orthopedic,25764.38971239332,1.1682,55,40.343503937007874,0.36329259069506453,25764.38971239332,16909.670079845368,0.2562901636119906,0.0,0.3266
1083,33,24906.484848484848,821914.0,0.18181818181818182,33,Orthopedic,25764.38971239332,0.9667,33,40.343503937007874,0.0,25764.38971239332,16909.670079845368,0.0,0.0,0.0545
1084,24,22242.791666666668,533827.0,0.125,24,General Practitioner,25722.534270358356,0.8647,24,39.62075654704171,0.0,25722.534270358356,16968.936701951054,0.0,0.0,0.0375
1085,39,26219.076923076922,1022544.0,0.28205128205128205,39,Dermatologist,25674.761146186924,1.0212,39,39.923474663909,0.0,25674.761146186924,16796.2128266315,0.03240705404893118,0.0,0.0928
1086,43,24503.279069767443,1053641.0,0.27906976744186046,43,Cardiologist,26009.805059492865,0.9421,43,40.200208550573514,0.06964619215604897,26009.805059492865,17071.01339448855,0.0,0.0,0.1194
1087,33,25795.39393939394,851248.0,0.30303030303030304,33,Orthopedic,25764.38971239332,1.0012,33,40.343503937007874,0.0,25764.38971239332,16909.670079845368,0.001833520515434163,0.0,0.0914
1088,33,25560.848484848484,843508.0,0.21212121212121213,33,Oncologist,25802.00088163184,0.9907,33,39.92599805258033,0.0,25802.00088163184,16860.811939533574,0.0,0.0,0.0636
1089,51,23534.156862745098,1200242.0,0.1568627450980392,51,Cardiologist,26009.805059492865,0.9048,51,40.200208550573514,0.26865013488275574,26009.805059492865,17071.01339448855,0.0,0.0,0.1845
1090,41,26875.829268292684,1101909.0,0.21951219512195122,41,Dermatologist,25674.761146186924,1.0468,41,39.923474663909,0.0269647205097653,25674.761146186924,16796.2128266315,0.0715082700191431,0.0,0.0976
1091,34,18391.970588235294,625327.0,0.20588235294117646,34,Cardiologist,26009.805059492865,0.7071,34,40.200208550573514,0.0,26009.805059492865,17071.01339448855,0.0,0.0,0.0618
1092,37,28235.189031038197,1044701.9941484133,0.10810810810810811,37,General Practitioner,25722.534270358356,1.0977,37,39.62075654704171,0.0,25722.534270358356,16968.936701951054,0.14807378946678146,0.0,0.0696
1093,50,24759.3,1237965.0,0.18,50,Dermatologist,25674.761146186924,0.9643,50,39.923474663909,0.252396000621665,25674.761146186924,16796.2128266315,0.0,0.0,0.1831
1094,35,28450.6,995771.0,0.14285714285714285,35,Dermatologist,25674.761146186924,1.1081,35,39.923474663909,0.0,25674.761146186924,16796.2128266315,0.16526575856503792,0.0,0.0843
1095,36,27147.722222222223,977318.0,0.1111111111111111,36,Cardiologist,26009.805059492865,1.0437,36,40.200208550573514,0.0,26009.805059492865,17071.01339448855,0.06665785659196656,0.0,0.0501
1096,34,29945.568957551062,1018149.3445567361,0.23529411764705882,34,Oncologist,25802.00088163184,1.1606,34,39.92599805258033,0.0,25802.00088163184,16860.811939533574,0.24575139624230022,0.0,0.1323
1097,38,27030.917001321657,1027174.846050223,0.21052631578947367,38,Orthopedic,25764.38971239332,1.0492,38,40.343503937007874,0.0,25764.38971239332,16909.670079845368,0.07489958603260453,0.0,0.082
